,UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
346,RTM Malaysia,@RTM_Malaysia,2019-01-14T03:30:55.000Z,"Jom derma darah di Galeri Jualan Eco Ardence pada 19 Januari 2019 dari jam 11 pagi hingga 4 petang anjuran Healthlane Family Pharmacy. 

#jomdermadarah
#darahtakpernahcuti
Pusat Darah Negara Kementerian Kesihatan Malaysia https://facebook.com/RadioTelevisyenMalaysia/posts/2265587683473425…",,,1.0,,,https://twitter.com/RTM_Malaysia/status/1084654064816803841
347,Noraminah Omar,@NoraminahO,2019-01-17T05:22:56.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/100000969817860/posts/2436164543092516/…",,,,,,https://twitter.com/NoraminahO/status/1085769415822532608
348,KLfm 97.2Mhz,@KLfm972,2019-01-19T04:05:29.000Z,"#Repost rtm_malaysia
・・・
Jom derma darah bersama kami di Kempen Derma Darah Thaipusam 2019 anjuran bersama Sathya Sai International Organisation of Malaysia bermula hari… https://instagram.com/p/BszVU4egyWO/?utm_source=ig_twitter_share&igshid=l0g46f791x8j…",,,,,,https://twitter.com/KLfm972/status/1086474701109686272
349,RTM Malaysia,@RTM_Malaysia,2019-01-18T23:45:00.000Z,"Jadual Kempen Derma Darah 
19 Januari 2019 (Sabtu)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat

#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor",,,3.0,5.0,https://pbs.twimg.com/media/DxMlH6LUYAARrP6?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1086409149259354112
350,Noraminah Omar,@NoraminahO,2019-01-24T13:48:36.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/noraminahomar/posts/2451217378253899…",,,,,,https://twitter.com/NoraminahO/status/1088433386522398721
351,1Darah,@1Darah1M,2019-01-20T23:10:23.000Z,"Selamat Hari Thaipusam

Reposted from 
@pdnkkm
  -  Jom derma darah bersama kami di Kempen Derma Darah Thaipusam 2019 anjuran bersama Sathya Sai International Organisation of Malaysia… https://instagram.com/p/Bs39KZKBcQK/?utm_source=ig_twitter_share&igshid=1owdl9vbywpaj…",,,,,,https://twitter.com/1Darah1M/status/1087125215904182284
352,RTM Malaysia,@RTM_Malaysia,2019-01-20T00:15:12.000Z,"Jadual Kempen Derma Darah 
20 Januari 2019 (Ahad) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat

@pusatdarahnegara
#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor",,,1.0,1.0,https://pbs.twimg.com/media/DxUD3jLXQAgGSiY?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1086779139917574144
353,RELA DAERAH RANTAU PANJANG,@RELA_RANTAUPNJG,2019-01-23T06:07:03.000Z,"Info/Aktiviti

Program Derma Darah Hospital Pasir Mas

Anjuran : Hospital Pasir Mas

Jabatan Sukarelawan Malaysia (RELA) Daerah Rantau Panjang, Kelantan 

Tarikh : 23/01/2019  (Rabu)
Masa : 09.30 Pagi hingga... https://facebook.com/100003816800942/posts/1433661656771047/…",,,,,,https://twitter.com/RELA_RANTAUPNJG/status/1087954846463000576
354,YB Nurul Izzah Anwar,@PmtgPauhP044,2019-01-26T06:16:08.000Z,"Kempen Jom Derma Darah di Mydin Mall Bukit Mertajam dirasmikan oleh YB 
@n_izzah
 anjuran DUN Seberang Jaya & Lee Ting San Group dgn kerjasama Mydin & Kementerian Kesihatan Malaysia. Mari derma darah, ingatlah, setitis mampu membawa sejuta harapan. #PermatangPauh #DemiPermatangPauh",🌺,4.0,2.0,38.0,https://pbs.twimg.com/media/Dx0QAolU8AA0eSA?format=jpg&name=small,https://twitter.com/PmtgPauhP044/status/1089044297687560192
355,RTM Malaysia,@RTM_Malaysia,2019-01-25T03:15:06.000Z,"Jadual Kempen Derma Darah
25 Januari 2019 (Jumaat) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat

#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor",,,,1.0,https://pbs.twimg.com/media/Dxuc_XvXgAEBC4x?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1088636349513633792
356,YADIM Official,@YadimOfficial,2019-01-25T13:01:49.000Z,"KEMPEN DERMA DARAH INISIATIF PERLUASAN GAGASAN RAHMATANLILALAMIN YADIM ZON SABAH 

SABAH : Yayasan Dakwah Islamiah Malaysia (YADIM) melalui cawangannya YADIM Zon Sabah sentiasa proaktif mempelbagaikan inisiatif... https://facebook.com/480621232017153/posts/2123658121046781/…",,,,,,https://twitter.com/YadimOfficial/status/1088784002570440704
357,Noraminah Omar,@NoraminahO,2019-02-01T14:01:25.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/100000969817860/posts/2467653116610325/…",,,,,,https://twitter.com/NoraminahO/status/1091335716838260736
358,Dr Hafsah Sazali,@hafsah_sazali,2019-02-01T19:18:07.000Z,"Mengikut polisi di Ireland, negara saya bekerja, pesakit psoriasis boleh derma darah jika masalah psoriasis itu ringan dan hanya memerlukan ubat sapu.

Untuk kepastian, perlu rujuk polisi di pusat derma darah berdekatan anda di Malaysia.Quote Tweet
Blankspace
@asmahassan611
 · Jan 30, 2019
@hafsah_sazali Assalam and Hi, I'm curious about something. This is some kind of silly question, maybe? 
 Still, it keeps running in my head so, if someone is diagnosed with psoriasis, can he/she donates his/her blood? Does it still effect the receiver? Thanks ",😲 🌸,1.0,9.0,22.0,https://pbs.twimg.com/profile_images/835768585393860608/5y92TC51_mini.jpg,https://twitter.com/hafsah_sazali/status/1091415417615208449
359,RTM Malaysia,@RTM_Malaysia,2019-01-30T05:15:11.000Z,"Jadual Kempen Derma Darah
31 Januari 2019 (Khamis) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat

#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor
#pusatdarahnegara",,,2.0,2.0,https://pbs.twimg.com/media/DyIobQ6WkAA2dPf?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1090478510823690241
360,RTM Malaysia,@RTM_Malaysia,2019-01-30T09:15:10.000Z,"PEMBATALAN KEMPEN DERMA DARAH DI AMPANG POINT 31/1/2019. 

Dukacita dimaklumkan bahawa kempen derma darah yang telah dijadualkan di Ampang Point esok 31/1/2019 telah dibatalkan atas sebab-sebab yang tidak dapat dielakkan. Mohon maaf dan segala kesulitan amatlah dikesali.",,,1.0,,https://pbs.twimg.com/media/DyJfWi0WwAAhIT5?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1090538902207778817
361,Noraminah Omar,@NoraminahO,2019-02-07T04:04:37.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/noraminahomar/posts/2479313238777646…",,,,,,https://twitter.com/NoraminahO/status/1093359853920313344
362,RTM Malaysia,@RTM_Malaysia,2019-02-04T06:15:40.000Z,"Jadual Kempen Derma Darah
5 Februari 2019 (Selasa) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat

#pusatdarahnegara
#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor",,,5.0,4.0,https://pbs.twimg.com/media/DyimN6HU0AAJFR-?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1092305669506719744
363,TZ,@athirahzainol,2019-02-11T12:45:04.000Z,"Tergerak hati nak baca buku derma darah. Rupanya kalau derma darah boleh dapat rawatan kesihatan percuma dekat Malaysia. Lebih 50 kali boleh untuk diri sendiri dengan pesakit luar selama 10 tahun. Walaoooo. So tunggu apa lagi, pergi lah derma darah ",🥳 🥳,,1.0,,https://abs-0.twimg.com/emoji/v2/svg/1f973.svg,https://twitter.com/athirahzainol/status/1094940381270011909
364,Donna,@TheDonnamy,2019-02-10T08:00:09.000Z,"Apa perlu buat sebelum derma darah? Klik link di bawah
http://bit.ly/Sebelumdermadarah…
#donna #donnamy #koolfm #malaysia #blooddonation #donate #blood #info",,,,,,https://twitter.com/TheDonnamy/status/1094506290678845441
365,K U S T O M S I X,@kustomsix,2019-02-14T16:01:54.000Z,"Jom pakat daftar awal.... Program Derma Darah ngan Kawasaki Malaysia

#blooddonation
#kawasakimalaysia 
#institutdarahnegara https://instagram.com/p/Bt3kAgKBKPd/?utm_source=ig_twitter_share&igshid=12dbfylc2bcm0…",,,,,,https://twitter.com/kustomsix/status/1096077078599032832
366,Taja Lee,@maknae_taja,2019-02-18T10:45:30.000Z,"Selain derma duit, korean army juga derma darah untuk birthday members bts. Cuba buat tu dekat malaysia hahahaha i bet my finger confirm kena kecam ayat mesti ""taksub sangat sampai darah pon nak bagi dekat korea plastik tak sunat""",✨ ✨,,4.0,,,https://twitter.com/maknae_taja/status/1097447005574463490
367,Areep•ありりふ,@areepmalek,2019-02-18T12:36:53.000Z,"Best betul derma darah kat jepun. Dapat air free boleh pilih plus ada jajan lagi. Siap ade goodies lagi bila donate. 
Kat malaysia ade tempat yg best nak donate? Boleh sapa2 roger. Balek nanti nak usha",,,,1.0,,https://twitter.com/areepmalek/status/1097475038276595712
368,RTM Malaysia,@RTM_Malaysia,2019-02-14T03:45:28.000Z,"Jadual Kempen Derma Darah
14 Februari 2019 (Khamis) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat 
#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor",,,5.0,4.0,https://pbs.twimg.com/media/DzVjvWIU8AAzmSg?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1095891751380942848
369,syawal™ シ,@syawal,2019-02-21T07:16:34.000Z,"Replying to 
@twt_malaysiaMinta pihak hospital & kawan2 buat group WhatsApp/fb.

Pihak Jabatan Kesihatan negeri boleh blast SMS utk minta org ramai derma. Sentiasa update status bekalan darah tempatan 
(cth 
@PDNKKM
 ).

https://facebook.com/PusatDarahNegaraKementerianKesihatanMalaysia/photos/status-bekalan-darah-semasa-di-pusat-darah-negara-16-disember-2016semua-kumpulan/1219785324758528/…",👇,,28.0,7.0,https://abs-0.twimg.com/emoji/v2/svg/1f447.svg,https://twitter.com/syawal/status/1098481588570972160
370,Noraminah Omar,@NoraminahO,2019-02-21T06:55:23.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/noraminahomar/posts/2511099098932393…",,,,,,https://twitter.com/NoraminahO/status/1098476260571971591
371,RTM Malaysia,@RTM_Malaysia,2019-02-19T08:15:37.000Z,"Jadual Kempen Derma Darah
20 Februari 2019 (Rabu) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat 

#jomdermadarah
#darahtakpernahcuti
#BeThe1Donor
#pusatdarahnegara",,1.0,6.0,7.0,https://pbs.twimg.com/media/DzwRhWKXQAI3_M8?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1097771675494567936
372,Rakyat: KP Gynae Penang,@twt_malaysia,2019-02-21T07:07:30.000Z,"Klu tgk pun bukan setakat hospital Beluran. last few weeks, asyik nampak kawan-kawan merayu dlm fb utk siapa2 yg boleh derma darah sbb Hospital Queen Elizabeth, KK pun kekurangan jg.Quote Tweet
L
@lorazepam15
 · Feb 21, 2019
Replying to @twt_malaysia
Sadly, the problem still occured ye akak. Hospital Beluran lah maksud akak ni kan?",,2.0,2.0,6.0,https://pbs.twimg.com/profile_images/1213354321884012544/AdG-p_TA_mini.jpg,https://twitter.com/twt_malaysia/status/1098479308908023808
373,Rakyat: KP Gynae Penang,@twt_malaysia,2019-02-21T06:55:17.000Z,"Masalah kekurangan bekalan darah masih berterusan disini sebenarnya. Kempen derma darah harus diperhebatkan lagi. Kita pun sekiranya mampu utk menderma, mendermalah.  Quote Tweet
L
@lorazepam15
 · Feb 21, 2019
Replying to @twt_malaysia
Bagi saya the moral from this story, we always need to ready for the unexpected things. Macam takde bekalan darah tu, supposedly bekalan darah kenalah cukup untuk bersedia dengan sebarang kecemasan. Ada ke apa2 penambahbaikan kat hospital lepas kes ni berlaku akak?",😢 😢,3.0,8.0,8.0,https://abs-0.twimg.com/emoji/v2/svg/1f622.svg,https://twitter.com/twt_malaysia/status/1098476235099758592
374,KLfm 97.2Mhz,@KLfm972,2019-02-25T07:02:53.000Z,"#Repost rtm_malaysia
・・・
Jadual Kempen Derma Darah
26 Februari 2019 (Selasa) * Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi… https://instagram.com/p/BuS7EQKgubi/?utm_source=ig_twitter_share&igshid=bvivk09bakxb…",,,,,,https://twitter.com/KLfm972/status/1099927696832892933
375,RTM Malaysia,@RTM_Malaysia,2019-02-25T00:00:41.000Z,"Jadual Kempen Derma Darah
25 Februari 2019 (Isnin)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat... https://facebook.com/RadioTelevisyenMalaysia/posts/2329782610387265…",,,1.0,3.0,,https://twitter.com/RTM_Malaysia/status/1099821448900870145
376,jamalparit,@jamalparit,2019-03-05T01:45:10.000Z,"Sambutan Hari Pembantu Perubatan 2019
Pendaftaran Peserta Derma Darah
KEMENTERIAN KESIHATAN MALAYSIA https://facebook.com/HospitalTengkuAmpuanRahimah/videos/822338304769811/…",,,,,,https://twitter.com/jamalparit/status/1102746843862188032
377,BloodBankHUS,@BloodBankHUS,2019-03-04T09:22:33.000Z,"Terima kasih Agensi Penguatkuasaan Maritim Malaysia Wilayah Sarawak atas penganjuran Kempen Derma Darah pagi hingga petang tadi. 

Kerjasama dan sokongan tuan akan dikenang sampai bila-bila.

Ingin menganjurkan... https://facebook.com/424945644256734/posts/2145036835580931/…",,,1.0,2.0,,https://twitter.com/BloodBankHUS/status/1102499561648635905
378,RTM Malaysia,@RTM_Malaysia,2019-03-04T23:45:00.000Z,"Jadual Kempen Derma Darah
5 Mac 2019 (Selasa)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat.

-Pusat Darah Negara-",,,,1.0,https://pbs.twimg.com/media/D0z8rx5VAAQQYne?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1102716602703785985
379,RTM Malaysia,@RTM_Malaysia,2019-03-03T13:01:40.000Z,"PROGRAM DERMA DARAH

TARIKH : 5 MAC 2019 (SELASA)
TEMPAT: LOBI UTAMA HOSPITAL REHABILITASI CHERAS

SEMUA DIJEMPUT HADIR

JKN Kuala Lumpur & Putrajaya https://facebook.com/RadioTelevisyenMalaysia/posts/2339783979387128…",,,4.0,,,https://twitter.com/RTM_Malaysia/status/1102192314900975616
380,jamalparit,@jamalparit,2019-03-05T00:53:23.000Z,"Sambutan Hari Pembantu Perubatan 2019 
Program Derma Darah KEMENTERIAN KESIHATAN MALAYSIA https://facebook.com/HospitalTengkuAmpuanRahimah/videos/358168341704112/…",,,,,,https://twitter.com/jamalparit/status/1102733811542966272
381,Puteri Homestay Putrajaya (PHP),@homestayputra,2019-03-08T07:08:01.000Z,"Sama2 lah menderma darah utk mereka yg memerlukan. Especially darah yg rhesus negative. Byk kebaikan nya derma darah ni

#malaysiagazette #Malaysia #maluapabossku #KBSQuote Tweet
KKMalaysia
@KKMPutrajaya
 · Mar 8, 2019
Kami memerlukan bantuan anda. 
Pusat Darah Negara (PDN) @PDNKKM  kekurangan darah khususnya darah kumpulan A.

Bantulah kami untuk menyelamatkan insan-insan yang memerlukan.

1 beg darah mampu selamatkan 3 nyawa 
Terima kasih kerana RT ",📢 ❤ ❤ ❤ 🙏,,,,https://pbs.twimg.com/profile_images/1053816948348280832/pqYza4TA_mini.jpg,https://twitter.com/homestayputra/status/1103915257683095553
382,Sir Fais,@SirFais,2019-03-10T05:11:32.000Z,"Can people detect hiv in the blood donation? Kalau tak tahu and berjangkit mcm mana??! — Normally before anda #DermaDarah, anda perlu sign declaration form yang anda tak terlibat dalam mana2 aktiviti berisiko.

Polisi derma darah di Malaysia ada…sirfais
CuriousCat is a Q&A social network that allows you to connect with your followers and know new people.
curiouscat.me",,,,,https://pbs.twimg.com/card_img/1348971320663552000/VcIyJUyK?format=jpg&name=240x240,https://twitter.com/SirFais/status/1104610717481742336
383,MRSM Kuching,@mrsmkuching,2019-03-08T06:26:30.000Z,"Kempen Derma Darah anjuran Bulan Sabit Merah Malaysia 
@mrsmkuching
 dengan kerjasama Klinik Kesihatan Petra Jaya menutup tirai Minggu Aktiviti Semester 1 Tahun 2019.",,,,3.0,https://pbs.twimg.com/media/D1HbiWTV4AA1Hio?format=jpg&name=360x360,https://twitter.com/mrsmkuching/status/1103904806266007552
384,Malaysia Hari Ini,@MsiaHariIni,2019-03-08T10:02:27.000Z,"Jom kita derma darah. Sama-sama kita bantu bagi yang memerlukan.

KEMENTERIAN KESIHATAN MALAYSIA
Pusat Darah Negara Kementerian Kesihatan Malaysia
#Jomdermadarah
#darahtakpernahcuti
#BeThe1Donor https://facebook.com/permalink.php?story_fbid=2261934490797140&id=1752036455120282…",,,,,,https://twitter.com/MsiaHariIni/status/1103959152446050304
385,RTM Malaysia,@RTM_Malaysia,2019-03-09T23:45:00.000Z,"Jadual Kempen Derma Darah
10 Mac 2019 (Ahad)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat 

-Pusat Darah Negara-",,,6.0,6.0,https://pbs.twimg.com/media/D1N0rIiUcAA5x_x?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1104528542518382600
386,Noraminah Omar,@NoraminahO,2019-03-12T06:38:01.000Z,"#dermadarah

Kempen derma Darah Malaysia https://facebook.com/noraminahomar/posts/2549656945076608…",,,,,,https://twitter.com/NoraminahO/status/1105357258295259136
387,RTM Malaysia,@RTM_Malaysia,2019-03-13T03:15:00.000Z,"Satu program derma darah akan di adakan pada 16 Mac 2019 bertempat di Masjid Bandar Tun Hussein Onn Cheras bermula jam 8.30 pagi hingga 2 petang. Orang ramai di jemput hadir untuk sama-sama menderma darah membantu mereka yang memerlukan.

#jomdermadarah
#darahtakpernahcuti",,,1.0,1.0,https://pbs.twimg.com/media/D1cPTlRU0AAc4rs?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1105668554358169600
388,RTM Malaysia,@RTM_Malaysia,2019-03-11T11:45:01.000Z,"Ceramah pakar dari pusat darah negara bermula pada 12 Mac 2019 (SELASA) pukul 8.30 pagi di Auditorium P.Ramlee dan aktiviti derma darah bermula pada pukul 9.00 pagi di Foyer Wisma Radio bersama 
@traxxfmofficial",,,,,https://pbs.twimg.com/media/D1WzLlyUYAAngU3?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1105072127231721472
389,RTM Malaysia,@RTM_Malaysia,2019-03-19T13:45:00.000Z,"Jom derma darah di Masjid Saujana Utama pada 23 Mac ini bermula jam 9 pagi hingga 3 petang. 
@PDNKKM",,,1.0,,https://pbs.twimg.com/media/D1_I_y1VYAE8UQ_?format=jpg&name=medium,https://twitter.com/RTM_Malaysia/status/1108001425945038850
390,RTM Malaysia,@RTM_Malaysia,2019-03-20T01:45:00.000Z,"Jadual Kempen Derma Darah
20 Mac 2019 (Rabu)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat 
@PDNKKM",,,,2.0,https://pbs.twimg.com/media/D2AIftGUgAA9FkA?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1108182620188434432
391,Z@cK,Z@cK,2019-03-25T02:57:12.000Z,"Malaysia tempat ke 5 derma darah... Tapi tabung darah sentiasa tak cukup.. Why?Quote Tweet
World Index
@theworldindex
 · Mar 25, 2019
Willing to donate blood:
S Arabia: 58%
Turkey: 54%
India: 52%
Colombia: 40%
Malaysia: 40%
S Africa: 31%
Brazil: 30%
Spain: 30%
Mexico: 29%
US: 23%
France: 23%
Australia: 20%
Poland: 19%
UK: 18%
Germany: 17%
Canada: 16%
Japan: 11%

(Ipsos, 2018)",,,,,https://pbs.twimg.com/profile_images/966631777220603904/bSPrJFRy_mini.jpg,https://twitter.com/zackMetafora/status/1110012727798304768
392,RTM Malaysia,@RTM_Malaysia,2019-03-24T23:45:00.000Z,"Jadual Kempen Derma Darah
25 Mac 2019 (Isnin)

* Jadual ini tertakluk kepada sebarang bentuk pindaan. Pihak PDN memohon agar para penderma hadir ke lokasi kempen 30 minit sebelum waktu tamat.
@PDNKKM",,,11.0,11.0,https://pbs.twimg.com/media/D2bHe3kUgAIquBl?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1109964359961198592
393,XposeRadikal,@XposeRadikal,2019-03-28T08:00:38.000Z,"Polis  sedang mengesan individu bernama ‘Julia’ untuk membantu siasatan pungutan derma bagi membantu kanak-kanak pesakit kanser darah melalui Facebook (FB) yang tular baru-baru ini.

Suruhanjaya Komunikasi dan Multimedia Malaysia
Polis Diraja...Polis cari 'Julia'
POLIS sedang mengesan individu bernama ‘Julia’ untuk membantu siasatan pungutan derma bagi membantu kanak-kanak pesakit kanser darah melalui Facebook (FB) yang tular baru-baru ini.
hmetro.com.my",,,,,,https://twitter.com/XposeRadikal/status/1111176256350048257
394,MADA Jelapang Padi,@mada_malaysia,2019-03-27T01:55:52.000Z,"Setitik darah anda mampu membantu insan lain. Ayuh warga MADA kita sama-sama menderma darah. 

#madamabeles
#OurFoodOurFuture 
#MCS2019",,1.0,3.0,1.0,https://pbs.twimg.com/media/D2oTw8_VAAAN967?format=jpg&name=360x360,https://twitter.com/mada_malaysia/status/1110722072378892288
395,Neyra Shazeyra,@neyrashazeyra,2019-03-27T02:13:46.000Z,Kat mana ni? Dah lama x derma darah. Nak dermaaaaaaaa...,,,,,,https://twitter.com/neyrashazeyra/status/1110726575568240640
